State,RunID,SurveyYear,RouteNumber,RouteType,RunNumber,SurveyDate,StartTime,EndTime,StartWind,EndWind,StartSky,EndSky,TempScale,DaysSinceRain,ObserverTrackingID,DateCreated,DateLastUpdated, QuizScore,UnifiedProtocol
Louisiana,7507,1997,420318,RO,3,5/15/1997, 22:25,23:04,0,0,2,2,C,NULL,547,8/1/2005,NULL,NULL,0
Louisiana,7508,1998,420318,RO,1,2/11/1998, 23:25,0:10,3,3,0,0,C,NULL,547,8/1/2005,NULL,NULL,0
Louisiana,7509,1998,420404,RO,1,1/30/1998, 18:15,19:30,1,1,0,0,C,NULL,322,8/1/2005,NULL,NULL,0
Louisiana,7510,1997,420409,RO,1,1/2/1997, 21:00,22:30,2,3,2,2,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7511,1997,420409,RO,2,3/12/1997, 18:48,20:37,0,4,2,2,C,NULL,376,8/1/2005,NULL,NULL,0
Louisiana,7512,1997,420409,RO,3,5/20/1997, 20:30,22:00,0,0,1,1,F,NULL,383,8/1/2005,NULL,NULL,0
Louisiana,7513,1998,420409,RO,1,1/12/1998, 19:30,21:17,0,0,2,2,C,NULL,376,8/1/2005,NULL,NULL,0
Louisiana,7514,1998,420409,RO,2,3/28/1998, 19:28,20:48,0,3,0,0,C,NULL,376,8/1/2005,NULL,NULL,0
Louisiana,7515,1998,420409,RO,3,6/12/1998, 21:00,22:00,0,0,0,0,C,NULL,376,8/1/2005,NULL,NULL,0
Louisiana,7516,1997,420410,RO,1,1/24/1997, 19:00,21:00,0,0,0,0,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7517,1997,420410,RO,2,4/8/1997, 21:30,22:35,3,3,2,2,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7518,1997,420410,RO,3,5/25/1997, 23:00,0:20,2,2,0,1,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7519,1998,420410,RO,1,1/24/1998, 19:22,21:00,0,0,0,0,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7520,1998,420410,RO,2,4/18/1998, 21:50,22:45,2,2,2,2,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7521,1998,420410,RO,3,6/6/1998, 21:00,22:00,3,3,2,2,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7522,1997,420611,RO,1,2/7/1997, 20:53,21:56,5,6,2,2,C,NULL,313,8/1/2005,11/20/2008,NULL,0
Louisiana,7523,1997,420611,RO,2,4/11/1997, 22:10,23:10,6,4,1,2,C,NULL,313,8/1/2005,11/20/2008,NULL,0
Louisiana,7524,1997,420611,RO,3,5/23/1997, 22:30,23:30,0,0,2,1,C,NULL,313,8/1/2005,11/20/2008,NULL,0
Louisiana,7525,1998,420611,RO,1,1/14/1998, 20:00,21:00,1,1,2,2,C,NULL,313,8/1/2005,11/20/2008,NULL,0
Louisiana,7526,1998,420611,RO,2,4/28/1998, 20:15,21:50,2,1,2,2,C,NULL,313,8/1/2005,11/20/2008,NULL,0
Louisiana,7527,1998,420611,RO,3,6/27/1998, 20:55,22:14,3,3,2,1,C,NULL,313,8/1/2005,11/20/2008,NULL,0
Louisiana,7528,1997,420412,RO,1,1/23/1997, 19:20,20:30,2,4,2,2,C,NULL,122,8/1/2005,NULL,NULL,0
Louisiana,7529,1997,420412,RO,2,3/12/1997, 21:01,22:22,1,1,0,0,C,NULL,122,8/1/2005,NULL,NULL,0
Louisiana,7530,1997,420412,RO,3,6/9/1997, 20:48,22:48,0,0,2,0,C,NULL,122,8/1/2005,NULL,NULL,0
Louisiana,7531,1998,420412,RO,1,12/23/1997, 19:46,20:45,3,4,2,2,C,NULL,122,8/1/2005,8/2/2005,NULL,0
Louisiana,7532,1998,420412,RO,2,3/17/1998, 21:00,22:40,1,1,0,0,C,NULL,122,8/1/2005,NULL,NULL,0
Louisiana,7533,1998,420412,RO,3,6/16/1998, 22:20,23:23,1,0,0,0,C,NULL,122,8/1/2005,NULL,NULL,0
Louisiana,7534,1997,420418,RO,3,5/15/1997, 20:30,22:10,NULL,NULL,1,1,C,NULL,547,8/1/2005,NULL,NULL,0
Louisiana,7535,1998,420418,RO,1,2/11/1998, 22:10,23:05,1,3,0,0,C,NULL,547,8/1/2005,NULL,NULL,0
Louisiana,7536,1998,420502,RO,1,12/23/1997, 19:43,21:20,1,1,2,1,C,NULL,320,8/1/2005,8/2/2005,NULL,0
Louisiana,7537,1998,420502,RO,2,4/7/1998, 20:00,21:40,1,1,2,2,C,NULL,320,8/1/2005,NULL,NULL,0
Louisiana,7538,1998,420502,RO,3,5/27/1998, 23:00,0:25,0,0,0,0,F,NULL,320,8/1/2005,NULL,NULL,0
Louisiana,7539,1998,420504,RO,1,1/20/1998, 18:33,20:05,1,1,0,0,C,NULL,372,8/1/2005,NULL,NULL,0
Louisiana,7540,1998,420504,RO,2,3/29/1998, 19:00,20:50,5,4,0,0,C,NULL,372,8/1/2005,NULL,NULL,0
Louisiana,7541,1998,420504,RO,3,6/8/1998, 21:00,22:25,5,4,0,0,C,NULL,372,8/1/2005,NULL,NULL,0
Louisiana,7542,1997,420507,RO,3,6/5/1997, 21:20,22:50,1,1,0,0,C,NULL,122,8/1/2005,NULL,NULL,0
Louisiana,7543,1998,420507,RO,3,6/4/1998, 21:10,22:05,3,5,0,0,C,NULL,122,8/1/2005,NULL,NULL,0
Louisiana,7544,1997,420509,RO,1,1/25/1997, 18:00,20:00,0,0,0,0,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7545,1997,420509,RO,2,3/24/1997, 20:40,22:10,0,0,0,0,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7546,1997,420509,RO,3,5/26/1997, 21:00,22:30,1,0,0,0,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7547,1998,420509,RO,1,12/23/1997, 19:15,20:00,2,4,2,2,F,NULL,382,8/1/2005,8/2/2005,NULL,0
Louisiana,7548,1998,420509,RO,2,4/13/1998, 20:15,21:22,3,1,2,2,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7549,1998,420509,RO,3,6/8/1998, 21:10,22:10,0,0,0,1,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7550,1997,420510,RO,1,1/24/1997, 22:00,0:15,4,4,0,1,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7551,1997,420510,RO,2,4/7/1997, 21:45,23:22,2,2,0,1,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7552,1997,420510,RO,3,5/24/1997, 22:30,0:00,2,2,2,1,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7553,1998,420510,RO,1,1/30/1998, 18:43,20:10,1,1,2,1,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7554,1998,420510,RO,3,6/6/1998, 22:20,23:30,3,4,2,2,F,NULL,382,8/1/2005,NULL,NULL,0
Louisiana,7555,1997,420511,RO,1,2/10/1997, 19:00,19:45,4,2,2,2,C,NULL,313,8/1/2005,NULL,NULL,0
Louisiana,7556,1997,420511,RO,2,4/22/1997, 20:09,20:55,3,1,1,0,C,NULL,313,8/1/2005,NULL,NULL,0
Louisiana,7557,1997,420511,RO,3,5/25/1997, 21:00,22:00,0,0,1,0,C,NULL,313,8/1/2005,NULL,NULL,0
Louisiana,7558,1998,420511,RO,1,12/23/1997, 19:00,19:45,3,4,2,2,C,NULL,313,8/1/2005,8/2/2005,NULL,0
Louisiana,7559,1998,420511,RO,2,4/18/1998, 19:50,20:40,4,3,2,2,C,NULL,313,8/1/2005,NULL,NULL,0
Louisiana,7560,1998,420511,RO,3,6/28/1998, 21:17,22:25,0,0,1,0,C,NULL,313,8/1/2005,NULL,NULL,0
Louisiana,7561,1997,420612,RO,1,1/22/1997, 18:35,19:50,2,1,0,0,C,NULL,122,8/1/2005,11/19/2008,NULL,0
Louisiana,7562,1997,420612,RO,2,4/11/1997, 20:00,21:27,1,2,1,0,C,NULL,122,8/1/2005,11/19/2008,NULL,0
Louisiana,7563,1997,420512,RO,3,6/17/1997, 22:07,23:18,1,0,0,0,C,NULL,122,8/1/2005,NULL,NULL,0
Louisiana,7564,1998,420512,RO,1,1/13/1998, 21:00,22:10,4,4,2,2,C,NULL,122,8/1/2005,NULL,NULL,0
Louisiana,7565,1998,420512,RO,2,4/30/1998, 22:00,23:00,1,1,0,0,C,NULL,122,8/1/2005,NULL,NULL,0
Louisiana,7566,1998,420512,RO,3,6/29/1998, 22:15,23:15,0,0,0,0,C,NULL,122,8/1/2005,NULL,NULL,0
Louisiana,7567,1998,420515,RO,1,1/30/1998, 22:20,23:20,1,1,0,0,F,NULL,377,8/1/2005,NULL,NULL,0
Louisiana,7568,1998,420515,RO,2,4/18/1998, 22:30,23:30,1,NULL,2,2,F,NULL,377,8/1/2005,NULL,NULL,0
Louisiana,7569,1998,420515,RO,3,6/5/1998, 23:33,0:25,1,2,2,2,NULL,NULL,377,8/1/2005,NULL,NULL,0
Louisiana,7570,1997,420516,RO,1,2/4/1997, 19:15,20:20,1,2,1,0,C,NULL,313,8/1/2005,NULL,NULL,0
Louisiana,7571,1997,420516,RO,2,4/11/1997, 20:30,21:30,3,4,2,2,C,NULL,313,8/1/2005,NULL,NULL,0
Louisiana,7572,1997,420516,RO,3,5/23/1997, 20:50,22:00,0,0,1,1,C,NULL,313,8/1/2005,NULL,NULL,0
Louisiana,7573,1998,420516,RO,1,1/7/1998, 20:25,21:34,3,3,2,2,F,NULL,381,8/1/2005,NULL,NULL,0
Louisiana,7574,1998,420516,RO,2,3/31/1998, 21:30,22:36,0,0,0,0,F,NULL,381,8/1/2005,NULL,NULL,0
Louisiana,7575,1998,420516,RO,3,6/6/1998, 21:32,22:53,3,4,2,2,F,NULL,381,8/1/2005,NULL,NULL,0
Louisiana,7576,1997,420518,RO,3,5/27/1997, 22:00,22:44,0,0,0,0,C,NULL,547,8/1/2005,NULL,NULL,0
Louisiana,7577,1998,420518,RO,1,2/12/1998, 21:20,22:05,1,1,1,2,C,NULL,547,8/1/2005,NULL,NULL,0
Maine,7578,2005,440618,RA,3,7/11/2005, 21:15,22:54,2,0,1,0,F,1,1368,8/1/2005,8/1/2005,NULL,1
Maryland,7579,2005,460304,RO,1,3/30/2005, 18:55,20:48,1,0,0,1,F,2,1402,8/1/2005,8/1/2005,NULL,1
Maryland,7580,2005,460307,RO,1,3/27/2005, 18:20,19:25,3,2,5,2,F,1,1403,8/1/2005,8/1/2005,NULL,1
Maryland,7581,2005,460307,RO,2,5/7/2005, 20:30,21:52,1,1,1,1,F,NULL,1403,8/1/2005,8/1/2005,NULL,1
Maryland,7582,2005,460307,RO,3,6/25/2005, 20:53,22:09,1,1,0,0,F,14,1403,8/1/2005,8/1/2005,NULL,1
NewHampshire,7583,2005,580208,RO,4,7/11/2005, 21:20,22:59,0,0,0,0,F,3,622,8/1/2005,8/1/2005,NULL,1
Maryland,7584,2005,460405,RO,1,3/25/2005, 19:05,20:28,1,1,1,1,F,NULL,1404,8/2/2005,8/2/2005,NULL,1
Maryland,7585,2005,460405,RO,2,5/13/2005, 19:42,21:30,2,2,2,2,F,16,1404,8/2/2005,8/2/2005,NULL,1
Maryland,7586,2005,460405,RO,3,6/28/2005, 20:35,22:16,2,2,2,2,F,NULL,1404,8/2/2005,8/2/2005,NULL,1
Maryland,7587,2005,460407,RO,1,3/29/2005, 21:10,22:54,2,2,0,0,F,NULL,1405,8/2/2005,8/2/2005,NULL,1
Maryland,7588,2005,460407,RO,2,5/15/2005, 20:53,22:41,0,0,5,1,F,1,1405,8/2/2005,8/2/2005,NULL,1
Maryland,7589,2005,460407,RO,3,6/30/2005, 20:45,22:28,0,0,2,1,F,1,1405,8/2/2005,8/2/2005,NULL,1
Maryland,7590,2005,460501,RO,1,4/7/2005, 18:07,19:40,1,1,5,5,F,4,1523,8/2/2005,8/2/2005,NULL,1
Maryland,7591,2005,460501,RO,3,7/10/2005, 18:30,20:00,0,0,1,1,F,1,1523,8/2/2005,8/2/2005,NULL,1
Maryland,7592,2005,460503,RO,1,4/2/2005, 18:38,20:45,3,3,5,5,C,NULL,125,8/2/2005,8/2/2005,NULL,1
Maryland,7593,2005,460503,RO,2,5/31/2005, 20:40,22:30,1,1,2,2,C,0,125,8/2/2005,8/2/2005,NULL,1
Maryland,7594,2005,460503,RO,3,6/29/2005, 21:15,23:17,0,2,2,2,C,NULL,125,8/2/2005,8/2/2005,NULL,1
Maryland,7595,2005,460602,RA,1,4/15/2005, 20:45,21:57,0,0,0,0,F,NULL,721,8/2/2005,8/2/2005,NULL,1
Maryland,7596,2005,460602,RA,3,6/29/2005, 21:32,23:00,0,0,5,5,F,NULL,721,8/2/2005,8/2/2005,NULL,1
Maryland,7597,2005,460607,NR,1,3/30/2005, 19:25,22:03,3,2,1,0,F,1,1773,8/2/2005,8/2/2005,NULL,1
Maryland,7598,2005,460607,NR,2,5/10/2005, 20:20,21:53,1,2,0,0,F,3,1773,8/2/2005,8/2/2005,NULL,1
Maryland,7599,2005,460607,NR,3,6/22/2005, 21:00,22:20,0,5,2,8,F,0,1773,8/2/2005,8/2/2005,NULL,1
Maryland,7600,2005,460703,NR,1,3/30/2005, 19:33,21:15,2,2,0,0,F,NULL,351,8/2/2005,8/2/2005,NULL,1
Maryland,7601,2005,460703,NR,2,5/14/2005, 20:30,22:25,0,0,5,2,F,0,351,8/2/2005,8/2/2005,NULL,1
Maryland,7602,2005,460703,NR,3,6/25/2005, 21:20,23:06,1,1,2,1,F,NULL,351,8/2/2005,8/2/2005,NULL,1
Maryland,7603,2005,460704,RA,1,3/28/2005, 20:09,22:27,0,0,0,0,F,1,355,8/2/2005,8/2/2005,NULL,1
Maryland,7604,2005,460704,RA,2,5/10/2005, 20:50,22:20,0,2,0,1,C,14,355,8/2/2005,8/2/2005,NULL,1
Maryland,7605,2005,460704,RA,3,6/25/2005, 21:10,23:52,0,0,0,0,F,NULL,355,8/2/2005,8/2/2005,NULL,1
Texas,7606,2005,839001,NR,3,7/25/2005, 21:05,23:10,2,2,0,0,F,4,1231,8/3/2005,8/3/2005,NULL,1
Minnesota,7607,2005,500104,RO,1,5/20/2005, 21:30,23:00,4,4,2,2,F,NULL,1232,8/3/2005,8/3/2005,NULL,1
Minnesota,7608,2005,500104,RO,2,6/2/2005, 22:00,23:40,2,4,2,2,F,NULL,1232,8/3/2005,8/3/2005,NULL,1
Minnesota,7609,2005,500104,RO,3,7/8/2005, 22:00,23:40,1,0,0,0,F,NULL,1232,8/3/2005,8/3/2005,NULL,1
Minnesota,7610,2005,500109,NR,1,5/9/2005, 21:55,23:24,0,0,4,4,F,NULL,1142,8/3/2005,8/3/2005,NULL,1
Minnesota,7611,2005,500109,NR,2,6/12/2005, 21:55,23:35,0,0,0,0,F,NULL,1142,8/3/2005,8/3/2005,NULL,1
Minnesota,7612,2005,500109,NR,3,7/11/2005, 22:25,23:55,0,0,2,2,F,NULL,1142,8/3/2005,8/3/2005,NULL,1
Minnesota,7613,2005,500111,NR,1,5/15/2005, 21:15,22:45,1,0,2,2,F,NULL,1411,8/3/2005,8/3/2005,NULL,1
Minnesota,7614,2005,500111,NR,2,6/12/2005, 22:07,23:36,0,0,0,0,F,NULL,1411,8/3/2005,8/3/2005,NULL,1
Minnesota,7615,2005,500111,NR,3,7/10/2005, 21:35,23:01,0,0,0,0,F,NULL,1411,8/3/2005,8/3/2005,NULL,1
Minnesota,7616,2005,500118,RO,1,5/4/2005, 21:15,22:30,0,0,0,0,F,NULL,785,8/3/2005,8/3/2005,NULL,1
Minnesota,7617,2005,500118,RO,2,5/31/2005, 21:15,22:30,0,0,0,0,F,NULL,785,8/3/2005,8/3/2005,NULL,1
Minnesota,7618,2005,500118,RO,3,7/7/2005, 21:30,22:45,0,0,0,0,F,NULL,785,8/3/2005,8/3/2005,NULL,1
Minnesota,7619,2005,500130,NR,1,4/21/2005, 21:20,23:00,0,0,1,2,F,NULL,1147,8/3/2005,8/3/2005,NULL,1
Minnesota,7620,2005,500130,NR,2,6/2/2005, 21:20,23:00,1,1,1,1,F,NULL,1147,8/3/2005,8/3/2005,NULL,1
Minnesota,7621,2005,500130,NR,3,7/8/2005, 21:35,22:50,2,1,1,2,F,NULL,1147,8/3/2005,8/3/2005,NULL,1
Minnesota,7622,2005,500133,RO,1,5/7/2005, 20:10,22:12,3,3,2,2,F,NULL,1148,8/3/2005,8/3/2005,NULL,1
Minnesota,7623,2005,500133,RO,2,5/28/2005, 21:08,23:12,0,0,2,2,F,NULL,1148,8/3/2005,8/3/2005,NULL,1
Minnesota,7624,2005,500133,RO,3,7/2/2005, 21:24,22:51,3,3,1,1,F,NULL,1148,8/3/2005,8/3/2005,NULL,1
Minnesota,7625,2005,500138,NR,1,4/16/2005, 20:45,23:20,2,2,4,2,F,NULL,1665,8/3/2005,8/3/2005,NULL,1
Minnesota,7626,2005,500138,NR,2,5/28/2005, 21:30,0:08,2,1,1,0,F,NULL,1665,8/3/2005,8/3/2005,NULL,1
Minnesota,7627,2005,500138,NR,3,7/1/2005, 22:02,0:08,3,3,1,0,F,NULL,1665,8/3/2005,8/3/2005,NULL,1
Minnesota,7628,2005,500195,NR,1,5/9/2005, 21:00,22:15,0,0,2,2,F,NULL,767,8/3/2005,8/3/2005,NULL,1
Minnesota,7629,2005,500195,NR,3,6/28/2005, 21:45,23:00,0,0,0,0,F,NULL,767,8/3/2005,8/3/2005,NULL,1
Minnesota,7630,2005,500196,NR,1,5/4/2005, 22:00,0:15,1,1,0,1,F,NULL,1488,8/3/2005,8/3/2005,NULL,1
Minnesota,7631,2005,500196,NR,2,5/17/2005, 21:45,1:00,2,1,2,0,F,NULL,1488,8/3/2005,8/3/2005,NULL,1
Minnesota,7632,2005,500196,NR,3,7/7/2005, 21:45,1:15,0,0,0,0,F,NULL,1488,8/3/2005,8/3/2005,NULL,1
Minnesota,7633,2005,500205,RO,1,5/8/2005, 21:20,22:58,2,3,5,5,F,NULL,804,8/3/2005,8/3/2005,NULL,1
Minnesota,7634,2005,500205,RO,2,6/15/2005, 21:32,23:05,0,0,0,0,F,NULL,804,8/3/2005,8/3/2005,NULL,1
Minnesota,7635,2005,500205,RO,3,7/15/2005, 22:10,23:52,0,3,0,0,F,NULL,804,8/3/2005,8/3/2005,NULL,1
Minnesota,7636,2005,500208,RO,1,5/17/2005, 21:15,23:15,0,0,0,0,F,NULL,759,8/3/2005,8/3/2005,NULL,1
Minnesota,7637,2005,500208,RO,2,6/15/2005, 21:30,23:15,1,0,0,0,F,NULL,759,8/3/2005,8/3/2005,NULL,1
Minnesota,7638,2005,500208,RO,3,7/20/2005, 21:45,23:45,2,1,2,1,F,NULL,759,8/3/2005,8/3/2005,NULL,1
Minnesota,7639,2005,500209,NR,1,5/9/2005, 21:30,22:50,2,0,2,2,F,NULL,1630,8/3/2005,8/3/2005,NULL,1
Minnesota,7640,2005,500209,NR,2,6/16/2005, 21:45,23:10,0,1,0,0,F,NULL,1630,8/3/2005,8/3/2005,NULL,1
Minnesota,7641,2005,500214,RO,1,5/5/2005, 21:35,22:40,0,0,0,0,F,NULL,761,8/3/2005,8/3/2005,NULL,1
Minnesota,7642,2005,500214,RO,2,6/1/2005, 22:00,23:20,3,3,1,1,F,NULL,761,8/3/2005,8/3/2005,NULL,1
Minnesota,7643,2005,500132,RO,1,5/6/2005, 21:17,22:47,2,3,1,1,F,NULL,1462,8/4/2005,8/4/2005,NULL,1
Minnesota,7644,2005,500132,RO,2,5/23/2005, 21:36,23:03,2,3,0,0,F,NULL,1462,8/4/2005,8/4/2005,NULL,1
Minnesota,7645,2005,500132,RO,3,7/6/2005, 21:55,23:17,1,2,0,0,F,NULL,1462,8/4/2005,8/4/2005,NULL,1
Minnesota,7646,2005,500141,RO,1,4/25/2005, 20:45,22:39,1,1,1,2,F,NULL,1662,8/4/2005,8/4/2005,NULL,1
Minnesota,7647,2005,500141,RO,2,5/25/2005, 21:20,22:50,3,3,2,0,F,NULL,1662,8/4/2005,8/4/2005,NULL,1
Minnesota,7648,2005,500141,RO,3,6/30/2005, 21:24,22:37,2,2,1,0,F,NULL,1662,8/4/2005,8/4/2005,NULL,1
Minnesota,7649,2005,500215,RO,1,4/13/2005, 19:56,21:23,2,1,0,0,F,NULL,762,8/4/2005,8/4/2005,NULL,1
Minnesota,7650,2005,500215,RO,2,5/3/2005, 20:44,21:57,0,0,1,0,F,NULL,762,8/4/2005,8/4/2005,NULL,1
Minnesota,7651,2005,500215,RO,3,7/18/2005, 20:05,21:23,1,0,0,0,F,NULL,762,8/4/2005,8/4/2005,NULL,1
Minnesota,7652,2005,500217,RO,1,5/16/2005, 21:00,23:00,2,1,2,1,F,NULL,759,8/4/2005,8/4/2005,NULL,1
Minnesota,7653,2005,500217,RO,2,6/16/2005, 21:30,22:40,0,0,0,0,F,NULL,759,8/4/2005,8/4/2005,NULL,1
Minnesota,7654,2005,500217,RO,3,7/19/2005, 21:35,23:45,2,2,1,1,F,NULL,759,8/4/2005,8/4/2005,NULL,1
Minnesota,7655,2005,500218,RO,1,5/16/2005, 21:05,22:00,2,3,1,2,F,NULL,760,8/4/2005,8/4/2005,NULL,1
Minnesota,7656,2005,500218,RO,2,5/30/2005, 21:25,22:35,0,0,0,0,F,NULL,760,8/4/2005,8/4/2005,NULL,1
Minnesota,7657,2005,500218,RO,3,7/9/2005, 21:35,22:50,1,2,0,0,F,NULL,760,8/4/2005,8/4/2005,NULL,1
Minnesota,7658,2005,500222,RO,2,5/24/2005, 20:45,22:15,0,0,2,2,F,NULL,1161,8/4/2005,8/4/2005,NULL,1
Minnesota,7659,2005,500222,RO,3,7/9/2005, 21:15,22:05,2,2,0,0,F,NULL,1161,8/4/2005,8/4/2005,NULL,1
Minnesota,7660,2005,500223,RO,1,4/17/2005, 20:13,21:50,2,2,1,0,F,NULL,763,8/4/2005,8/4/2005,NULL,1
Minnesota,7661,2005,500223,RO,2,5/31/2005, 21:05,22:38,1,2,2,2,F,NULL,763,8/4/2005,8/4/2005,NULL,1
Minnesota,7662,2005,500223,RO,3,7/5/2005, 21:05,22:45,0,0,0,0,F,NULL,763,8/4/2005,8/4/2005,NULL,1
Minnesota,7663,2005,500230,NR,1,4/18/2005, 19:55,21:00,1,0,0,0,F,NULL,1150,8/4/2005,8/4/2005,NULL,1
Minnesota,7664,2005,500230,NR,2,6/2/2005, 21:40,22:30,1,1,2,2,F,NULL,1150,8/4/2005,8/4/2005,NULL,1
Minnesota,7665,2005,500230,NR,3,7/2/2005, 21:40,22:40,0,0,0,0,F,NULL,1150,8/4/2005,8/4/2005,NULL,1
Minnesota,7666,2005,500233,RO,1,4/24/2005, 20:45,22:00,2,1,0,0,F,NULL,1619,8/4/2005,8/4/2005,NULL,1
Minnesota,7667,2005,500233,RO,2,5/30/2005, 21:30,22:50,2,2,1,1,F,NULL,1619,8/4/2005,8/4/2005,NULL,1
Minnesota,7668,2005,500233,RO,3,7/14/2005, 21:28,22:45,0,0,0,0,F,NULL,1619,8/4/2005,8/4/2005,NULL,1
Minnesota,7669,2005,500235,RO,1,4/17/2005, 20:35,22:12,2,3,1,1,F,NULL,765,8/4/2005,8/4/2005,NULL,1
Minnesota,7670,2005,500235,RO,2,5/24/2005, 21:45,23:24,0,1,1,1,F,NULL,765,8/4/2005,8/4/2005,NULL,1
Minnesota,7671,2005,500235,RO,3,7/7/2005, 21:50,23:25,1,1,1,1,F,NULL,765,8/4/2005,8/4/2005,NULL,1
Minnesota,7672,2005,500271,NR,1,5/9/2005, 22:00,23:54,3,2,5,5,F,NULL,766,8/4/2005,8/4/2005,NULL,1
Minnesota,7673,2005,500271,NR,2,6/2/2005, 22:16,0:30,2,2,2,2,F,NULL,766,8/4/2005,8/4/2005,NULL,1
Minnesota,7674,2005,500271,NR,3,7/11/2005, 22:00,23:59,1,1,1,1,F,NULL,766,8/4/2005,8/4/2005,NULL,1
Minnesota,7675,2005,500280,NR,1,4/29/2005, 20:05,21:45,1,1,1,1,F,NULL,792,8/4/2005,8/4/2005,NULL,1
Minnesota,7676,2005,500280,NR,2,6/3/2005, 20:30,22:15,0,0,2,2,F,NULL,792,8/4/2005,8/4/2005,NULL,1
Minnesota,7677,2005,500280,NR,3,6/21/2005, 21:05,23:00,0,0,1,1,F,NULL,792,8/4/2005,8/4/2005,NULL,1
Minnesota,7678,2005,500291,NR,1,4/15/2005, 20:30,23:00,1,0,1,0,F,NULL,787,8/4/2005,8/4/2005,NULL,1
Minnesota,7679,2005,500291,NR,3,7/10/2005, 21:32,23:24,3,3,0,0,F,NULL,1426,8/4/2005,8/4/2005,NULL,1
Minnesota,7680,2005,500291,NR,2,6/3/2005, 20:45,22:20,3,3,2,2,F,NULL,1774,8/4/2005,8/4/2005,NULL,1
Minnesota,7681,2005,500295,NR,1,5/9/2005, 22:30,23:30,0,3,2,5,F,NULL,767,8/4/2005,8/4/2005,NULL,1
Minnesota,7682,2005,500295,NR,3,6/28/2005, 23:15,0:30,0,0,0,0,F,NULL,767,8/4/2005,8/4/2005,NULL,1
Minnesota,7683,2005,500305,RO,1,5/16/2005, 21:25,22:45,1,2,0,0,F,NULL,1103,8/4/2005,8/4/2005,NULL,1
Minnesota,7684,2005,500305,RO,2,6/9/2005, 21:25,23:10,0,0,1,1,F,NULL,1103,8/4/2005,8/4/2005,NULL,1
Minnesota,7685,2005,500305,RO,3,7/12/2005, 21:45,23:15,0,0,0,0,F,NULL,1103,8/4/2005,8/4/2005,NULL,1
Minnesota,7686,2005,500317,RO,1,5/4/2005, 21:00,22:35,1,0,0,0,F,NULL,771,8/4/2005,8/4/2005,NULL,1
Minnesota,7687,2005,500317,RO,2,6/2/2005, 21:30,23:20,1,2,2,2,F,NULL,771,8/4/2005,8/4/2005,NULL,1
Minnesota,7688,2005,500317,RO,3,7/6/2005, 21:40,23:25,1,2,0,0,F,NULL,771,8/4/2005,8/4/2005,NULL,1
Minnesota,7689,2005,500319,NR,1,5/7/2005, 20:30,22:30,2,1,1,1,F,NULL,778,8/4/2005,8/4/2005,NULL,1
Minnesota,7690,2005,500319,NR,2,6/12/2005, 20:30,22:30,2,1,0,0,F,NULL,778,8/4/2005,8/4/2005,NULL,1
Minnesota,7691,2005,500319,NR,3,7/12/2005, 21:30,23:30,0,0,0,0,F,NULL,778,8/4/2005,8/4/2005,NULL,1
Minnesota,7692,2005,500320,RO,1,4/16/2005, 21:30,0:00,2,1,2,0,F,NULL,1460,8/4/2005,8/4/2005,NULL,1
Minnesota,7693,2005,500320,RO,2,6/17/2005, 22:00,0:30,2,1,0,0,F,NULL,1460,8/4/2005,8/4/2005,NULL,1
Minnesota,7694,2005,500320,RO,3,7/1/2005, 22:00,0:30,2,2,0,0,F,NULL,1460,8/4/2005,8/4/2005,NULL,1
Minnesota,7695,2005,500323,RO,1,5/9/2005, 21:28,22:45,0,0,2,5,F,NULL,1456,8/4/2005,8/4/2005,NULL,1
Minnesota,7696,2005,500323,RO,2,6/2/2005, 21:30,22:52,2,1,0,0,F,NULL,1456,8/4/2005,8/4/2005,NULL,1
Minnesota,7697,2005,500323,RO,3,7/9/2005, 21:46,22:46,0,2,0,0,F,NULL,1456,8/4/2005,8/4/2005,NULL,1
Minnesota,7698,2005,500324,RO,1,5/16/2005, 20:37,21:53,2,2,2,2,F,NULL,1455,8/4/2005,8/4/2005,NULL,1
Minnesota,7699,2005,500324,RO,2,6/10/2005, 21:30,22:42,1,1,1,1,F,NULL,1455,8/4/2005,8/4/2005,NULL,1
Minnesota,7700,2005,500324,RO,3,7/13/2005, 21:40,23:05,0,1,0,0,F,NULL,1455,8/4/2005,8/4/2005,NULL,1
Minnesota,7701,2005,500333,RO,1,4/15/2005, 20:59,22:18,2,2,2,2,F,NULL,1443,8/4/2005,8/4/2005,NULL,1
